Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Node21px 	 Node21py 	 Node21pz 	 Node22px 	 Node22py 	 Node22pz 	 Node23px 	 Node23py 	 Node23pz 	 Node24px 	 Node24py 	 Node24pz 	 Node25px 	 Node25py 	 Node25pz 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 Seg20Te 	 Seg21Te 	 Seg22Te 	 Seg23Te 	 Seg24Te 	 Seg25Te 	 
13.2	 -0.603519	 0	 -0.991227	 -0.506102	 0.0730049	 -0.991227	 -0.408686	 0.146012	 -0.991227	 -0.311277	 0.219027	 -0.991227	 -0.213871	 0.292048	 -0.991227	 -0.116471	 0.365075	 -0.991227	 -0.0190843	 0.438121	 -0.991227	 0.0782971	 0.511174	 -0.991227	 0.175663	 0.584247	 -0.991227	 0.273014	 0.657341	 -0.991227	 0.370352	 0.730451	 -0.991227	 0.467671	 0.803587	 -0.991227	 0.564977	 0.87674	 -0.991227	 0.662265	 0.949917	 -0.991227	 0.759536	 1.02312	 -0.991227	 0.856795	 1.09633	 -0.991227	 0.954043	 1.16956	 -0.991227	 1.05128	 1.24281	 -0.991227	 1.14851	 1.31606	 -0.991227	 1.24573	 1.38933	 -0.991227	 1.34295	 1.4626	 -0.991227	 1.44017	 1.53587	 -0.991227	 1.53738	 1.60915	 -0.991227	 1.63458	 1.68244	 -0.991226	 1.73179	 1.75572	 -0.991211	 1.829	 1.829	 -0.991	 45.6691	 45.6691	 45.669	 45.6689	 45.6689	 45.6688	 45.6688	 45.6687	 45.6687	 45.6686	 45.6686	 45.6685	 45.6685	 45.6684	 45.6684	 45.6684	 45.6684	 45.6683	 45.6683	 45.6683	 45.6683	 45.6683	 45.6683	 45.6683	 45.6684	 
13.3	 -0.603529	 0	 -0.991227	 -0.506178	 0.0730929	 -0.991227	 -0.408829	 0.14619	 -0.991227	 -0.311481	 0.219288	 -0.991227	 -0.214141	 0.292396	 -0.991227	 -0.116809	 0.365515	 -0.991227	 -0.0194811	 0.438639	 -0.991227	 0.0778359	 0.511778	 -0.991227	 0.175146	 0.584927	 -0.991227	 0.272449	 0.658084	 -0.991227	 0.369745	 0.731251	 -0.991227	 0.467036	 0.804424	 -0.991227	 0.564323	 0.877604	 -0.991227	 0.661603	 0.950791	 -0.991227	 0.758882	 1.02398	 -0.991227	 0.856162	 1.09717	 -0.991227	 0.953441	 1.17036	 -0.991227	 1.05072	 1.24355	 -0.991227	 1.14799	 1.31675	 -0.991227	 1.24527	 1.38993	 -0.991227	 1.34256	 1.46312	 -0.991227	 1.43984	 1.5363	 -0.991227	 1.53713	 1.60948	 -0.991227	 1.63442	 1.68265	 -0.991226	 1.73171	 1.75583	 -0.991211	 1.829	 1.829	 -0.991	 45.6846	 45.6846	 45.6845	 45.6845	 45.6844	 45.6844	 45.6843	 45.6843	 45.6842	 45.6842	 45.6842	 45.6841	 45.6841	 45.6841	 45.6841	 45.6841	 45.6841	 45.6841	 45.6841	 45.6841	 45.6841	 45.6841	 45.6841	 45.6841	 45.6842	 
13.4	 -0.603545	 0	 -0.991227	 -0.50631	 0.0732496	 -0.991227	 -0.409072	 0.146494	 -0.991227	 -0.311833	 0.219737	 -0.991227	 -0.21459	 0.292975	 -0.991227	 -0.117344	 0.36621	 -0.991227	 -0.020092	 0.439436	 -0.991227	 0.0771636	 0.512658	 -0.991227	 0.174427	 0.585869	 -0.991227	 0.271697	 0.659071	 -0.991227	 0.368976	 0.732261	 -0.991227	 0.466266	 0.805437	 -0.991227	 0.563559	 0.878609	 -0.991227	 0.660863	 0.951767	 -0.991227	 0.758178	 1.02491	 -0.991227	 0.855504	 1.09804	 -0.991227	 0.952838	 1.17115	 -0.991227	 1.05018	 1.24427	 -0.991227	 1.14752	 1.31737	 -0.991227	 1.24487	 1.39047	 -0.991227	 1.34222	 1.46356	 -0.991227	 1.43958	 1.53665	 -0.991227	 1.53693	 1.60974	 -0.991227	 1.63429	 1.68283	 -0.991226	 1.73164	 1.75591	 -0.991211	 1.829	 1.829	 -0.991	 45.7161	 45.7161	 45.7161	 45.7161	 45.716	 45.716	 45.716	 45.7159	 45.7159	 45.7159	 45.7158	 45.7158	 45.7157	 45.7157	 45.7156	 45.7156	 45.7155	 45.7155	 45.7154	 45.7154	 45.7154	 45.7154	 45.7153	 45.7153	 45.7154	 
13.5	 -0.603555	 0	 -0.991227	 -0.506404	 0.0733611	 -0.991227	 -0.40925	 0.146717	 -0.991227	 -0.312089	 0.220065	 -0.991227	 -0.214915	 0.293395	 -0.991227	 -0.117729	 0.366709	 -0.991227	 -0.0205282	 0.440005	 -0.991227	 0.0766915	 0.513274	 -0.991227	 0.173927	 0.586523	 -0.991227	 0.271187	 0.659739	 -0.991227	 0.368467	 0.732929	 -0.991227	 0.465759	 0.806103	 -0.991227	 0.563068	 0.879253	 -0.991227	 0.66039	 0.952387	 -0.991227	 0.757728	 1.0255	 -0.991227	 0.85508	 1.09859	 -0.991227	 0.952439	 1.17168	 -0.991227	 1.04981	 1.24475	 -0.991227	 1.14718	 1.31781	 -0.991227	 1.24457	 1.39086	 -0.991227	 1.34197	 1.4639	 -0.991227	 1.43937	 1.53693	 -0.991227	 1.53677	 1.60995	 -0.991227	 1.63418	 1.68297	 -0.991226	 1.73159	 1.75599	 -0.991211	 1.829	 1.829	 -0.991	 45.7404	 45.7405	 45.7406	 45.7407	 45.7408	 45.7408	 45.7409	 45.741	 45.7411	 45.7411	 45.7412	 45.7413	 45.7413	 45.7414	 45.7414	 45.7415	 45.7415	 45.7416	 45.7416	 45.7417	 45.7417	 45.7417	 45.7417	 45.7417	 45.7418	 
13.6	 -0.603553	 0	 -0.991227	 -0.506385	 0.0733378	 -0.991227	 -0.409217	 0.146676	 -0.991227	 -0.312042	 0.220004	 -0.991227	 -0.21486	 0.293324	 -0.991227	 -0.117664	 0.366626	 -0.991227	 -0.020463	 0.43992	 -0.991227	 0.076746	 0.513204	 -0.991227	 0.173972	 0.586465	 -0.991227	 0.271214	 0.659706	 -0.991227	 0.368469	 0.732928	 -0.991227	 0.46574	 0.80613	 -0.991227	 0.563025	 0.879313	 -0.991227	 0.66033	 0.95247	 -0.991227	 0.757656	 1.0256	 -0.991227	 0.854994	 1.09871	 -0.991227	 0.952349	 1.1718	 -0.991227	 1.04972	 1.24487	 -0.991227	 1.1471	 1.31793	 -0.991227	 1.24449	 1.39097	 -0.991227	 1.34189	 1.46399	 -0.991227	 1.4393	 1.53701	 -0.991227	 1.53672	 1.61002	 -0.991227	 1.63414	 1.68302	 -0.991226	 1.73157	 1.75601	 -0.991211	 1.829	 1.829	 -0.991	 45.7363	 45.7364	 45.7365	 45.7366	 45.7367	 45.7368	 45.7369	 45.737	 45.7371	 45.7372	 45.7373	 45.7374	 45.7375	 45.7376	 45.7377	 45.7378	 45.7379	 45.7379	 45.738	 45.7381	 45.7381	 45.7381	 45.7382	 45.7382	 45.7383	 
13.7	 -0.603542	 0	 -0.991227	 -0.506289	 0.073224	 -0.991227	 -0.409039	 0.146453	 -0.991227	 -0.311792	 0.219686	 -0.991227	 -0.214543	 0.292917	 -0.991227	 -0.117298	 0.366152	 -0.991227	 -0.0200541	 0.439389	 -0.991227	 0.0771902	 0.512625	 -0.991227	 0.174438	 0.585857	 -0.991227	 0.271692	 0.65908	 -0.991227	 0.368951	 0.732297	 -0.991227	 0.466214	 0.805509	 -0.991227	 0.563485	 0.87871	 -0.991227	 0.660768	 0.951894	 -0.991227	 0.75806	 1.02507	 -0.991227	 0.855365	 1.09822	 -0.991227	 0.952682	 1.17136	 -0.991227	 1.05001	 1.24449	 -0.991227	 1.14735	 1.31759	 -0.991227	 1.24471	 1.39068	 -0.991227	 1.34208	 1.46375	 -0.991227	 1.43945	 1.53681	 -0.991227	 1.53683	 1.60987	 -0.991227	 1.63422	 1.68292	 -0.991226	 1.73161	 1.75596	 -0.991211	 1.829	 1.829	 -0.991	 45.7119	 45.7119	 45.7118	 45.7117	 45.7117	 45.7116	 45.7116	 45.7115	 45.7115	 45.7114	 45.7114	 45.7114	 45.7113	 45.7113	 45.7113	 45.7113	 45.7112	 45.7112	 45.7112	 45.7112	 45.7112	 45.7112	 45.7112	 45.7112	 45.7113	 
13.8	 -0.603534	 0	 -0.991227	 -0.506213	 0.0731339	 -0.991227	 -0.408889	 0.146263	 -0.991227	 -0.311568	 0.219397	 -0.991227	 -0.214245	 0.292529	 -0.991227	 -0.116925	 0.365663	 -0.991227	 -0.0196053	 0.4388	 -0.991227	 0.0777104	 0.51194	 -0.991227	 0.175022	 0.585087	 -0.991227	 0.272327	 0.658241	 -0.991227	 0.369628	 0.731402	 -0.991227	 0.466926	 0.804567	 -0.991227	 0.564219	 0.877738	 -0.991227	 0.661509	 0.950913	 -0.991227	 0.7588	 1.02409	 -0.991227	 0.856089	 1.09726	 -0.991227	 0.953372	 1.17045	 -0.991227	 1.05066	 1.24363	 -0.991227	 1.14794	 1.31681	 -0.991227	 1.24523	 1.38999	 -0.991227	 1.34252	 1.46317	 -0.991227	 1.4398	 1.53635	 -0.991227	 1.5371	 1.60952	 -0.991227	 1.6344	 1.68268	 -0.991226	 1.7317	 1.75584	 -0.991211	 1.829	 1.829	 -0.991	 45.6931	 45.6932	 45.6933	 45.6934	 45.6934	 45.6935	 45.6935	 45.6936	 45.6936	 45.6937	 45.6937	 45.6938	 45.6938	 45.6938	 45.6939	 45.6939	 45.6939	 45.694	 45.694	 45.694	 45.694	 45.6941	 45.6941	 45.6941	 45.6942	 
13.9	 -0.603524	 0	 -0.991227	 -0.506139	 0.0730487	 -0.991227	 -0.408757	 0.1461	 -0.991227	 -0.311372	 0.219148	 -0.991227	 -0.213995	 0.292207	 -0.991227	 -0.116621	 0.36527	 -0.991227	 -0.019248	 0.438334	 -0.991227	 0.0781218	 0.511403	 -0.991227	 0.175485	 0.58448	 -0.991227	 0.272842	 0.657566	 -0.991227	 0.370192	 0.73066	 -0.991227	 0.467532	 0.803768	 -0.991227	 0.564862	 0.87689	 -0.991227	 0.662178	 0.95003	 -0.991227	 0.75948	 1.02319	 -0.991227	 0.856769	 1.09636	 -0.991227	 0.954046	 1.16956	 -0.991227	 1.0513	 1.24277	 -0.991227	 1.14855	 1.316	 -0.991227	 1.24579	 1.38925	 -0.991227	 1.34302	 1.46251	 -0.991227	 1.44023	 1.53578	 -0.991227	 1.53743	 1.60907	 -0.991227	 1.63463	 1.68238	 -0.991226	 1.73182	 1.75568	 -0.991211	 1.829	 1.829	 -0.991	 45.6777	 45.6777	 45.6776	 45.6775	 45.6774	 45.6774	 45.6773	 45.6773	 45.6772	 45.6772	 45.6771	 45.6771	 45.6771	 45.6771	 45.6771	 45.677	 45.677	 45.677	 45.677	 45.677	 45.6771	 45.6771	 45.6771	 45.6771	 45.6771	 
14	 -0.603518	 0	 -0.991227	 -0.506097	 0.0730003	 -0.991227	 -0.408675	 0.145998	 -0.991227	 -0.311256	 0.219001	 -0.991227	 -0.213842	 0.29201	 -0.991227	 -0.116433	 0.365026	 -0.991227	 -0.0190343	 0.438056	 -0.991227	 0.0783582	 0.511094	 -0.991227	 0.175741	 0.584146	 -0.991227	 0.273109	 0.657216	 -0.991227	 0.370465	 0.730303	 -0.991227	 0.467811	 0.803402	 -0.991227	 0.565143	 0.876521	 -0.991227	 0.66246	 0.949659	 -0.991227	 0.759763	 1.02282	 -0.991227	 0.857048	 1.096	 -0.991227	 0.954319	 1.1692	 -0.991227	 1.05157	 1.24243	 -0.991227	 1.1488	 1.31568	 -0.991227	 1.24601	 1.38896	 -0.991227	 1.3432	 1.46227	 -0.991227	 1.44038	 1.53559	 -0.991227	 1.53754	 1.60893	 -0.991227	 1.6347	 1.68228	 -0.991226	 1.73185	 1.75564	 -0.991211	 1.829	 1.829	 -0.991	 45.6695	 45.6694	 45.6693	 45.6692	 45.6691	 45.669	 45.6689	 45.6688	 45.6687	 45.6686	 45.6685	 45.6684	 45.6683	 45.6682	 45.6681	 45.668	 45.668	 45.6679	 45.6678	 45.6678	 45.6677	 45.6677	 45.6676	 45.6676	 45.6677	 
14.1	 -0.603519	 0	 -0.991227	 -0.506103	 0.0730062	 -0.991227	 -0.408689	 0.146016	 -0.991227	 -0.311279	 0.21903	 -0.991227	 -0.213872	 0.292048	 -0.991227	 -0.116477	 0.365084	 -0.991227	 -0.0190881	 0.438127	 -0.991227	 0.0782901	 0.511184	 -0.991227	 0.175656	 0.584257	 -0.991227	 0.273011	 0.657344	 -0.991227	 0.37035	 0.730455	 -0.991227	 0.467672	 0.803586	 -0.991227	 0.564981	 0.876736	 -0.991227	 0.662271	 0.94991	 -0.991227	 0.759543	 1.02311	 -0.991227	 0.856802	 1.09632	 -0.991227	 0.95405	 1.16955	 -0.991227	 1.05129	 1.24279	 -0.991227	 1.14852	 1.31605	 -0.991227	 1.24574	 1.38931	 -0.991227	 1.34296	 1.46258	 -0.991227	 1.44018	 1.53586	 -0.991227	 1.53739	 1.60914	 -0.991227	 1.63459	 1.68242	 -0.991226	 1.7318	 1.75571	 -0.991211	 1.829	 1.829	 -0.991	 45.6693	 45.6692	 45.669	 45.6689	 45.6687	 45.6686	 45.6685	 45.6684	 45.6683	 45.6682	 45.6681	 45.668	 45.668	 45.6679	 45.6678	 45.6678	 45.6678	 45.6677	 45.6677	 45.6677	 45.6677	 45.6676	 45.6676	 45.6676	 45.6677	 
14.2	 -0.603529	 0	 -0.991227	 -0.506175	 0.07309	 -0.991227	 -0.408822	 0.14618	 -0.991227	 -0.311472	 0.219275	 -0.991227	 -0.214127	 0.292378	 -0.991227	 -0.116787	 0.365486	 -0.991227	 -0.0194558	 0.438606	 -0.991227	 0.0778654	 0.511739	 -0.991227	 0.175182	 0.584879	 -0.991227	 0.272485	 0.658036	 -0.991227	 0.369783	 0.7312	 -0.991227	 0.467075	 0.804373	 -0.991227	 0.564359	 0.877555	 -0.991227	 0.661643	 0.950738	 -0.991227	 0.758921	 1.02393	 -0.991227	 0.856197	 1.09712	 -0.991227	 0.953473	 1.17032	 -0.991227	 1.05075	 1.24351	 -0.991227	 1.14802	 1.3167	 -0.991227	 1.2453	 1.3899	 -0.991227	 1.34257	 1.46309	 -0.991227	 1.43985	 1.53628	 -0.991227	 1.53714	 1.60947	 -0.991227	 1.63442	 1.68265	 -0.991226	 1.73171	 1.75582	 -0.991211	 1.829	 1.829	 -0.991	 45.6841	 45.6841	 45.6841	 45.684	 45.684	 45.684	 45.6839	 45.6839	 45.6838	 45.6838	 45.6838	 45.6837	 45.6837	 45.6837	 45.6836	 45.6836	 45.6836	 45.6836	 45.6835	 45.6835	 45.6835	 45.6835	 45.6835	 45.6835	 45.6836	 
14.3	 -0.603543	 0	 -0.991227	 -0.506295	 0.0732317	 -0.991227	 -0.40905	 0.146467	 -0.991227	 -0.311802	 0.219698	 -0.991227	 -0.214553	 0.292929	 -0.991227	 -0.117303	 0.366157	 -0.991227	 -0.0200472	 0.439378	 -0.991227	 0.0772142	 0.512592	 -0.991227	 0.174479	 0.585801	 -0.991227	 0.271752	 0.658999	 -0.991227	 0.369031	 0.732189	 -0.991227	 0.466319	 0.805368	 -0.991227	 0.563616	 0.878534	 -0.991227	 0.660918	 0.951693	 -0.991227	 0.75823	 1.02484	 -0.991227	 0.855549	 1.09798	 -0.991227	 0.952876	 1.1711	 -0.991227	 1.05021	 1.24422	 -0.991227	 1.14755	 1.31733	 -0.991227	 1.2449	 1.39043	 -0.991227	 1.34225	 1.46353	 -0.991227	 1.43959	 1.53663	 -0.991227	 1.53694	 1.60972	 -0.991227	 1.6343	 1.68281	 -0.991226	 1.73165	 1.7559	 -0.991211	 1.829	 1.829	 -0.991	 45.7123	 45.7123	 45.7123	 45.7123	 45.7123	 45.7123	 45.7123	 45.7123	 45.7123	 45.7123	 45.7124	 45.7124	 45.7124	 45.7125	 45.7125	 45.7125	 45.7126	 45.7126	 45.7126	 45.7126	 45.7127	 45.7127	 45.7127	 45.7127	 45.7128	 
14.4	 -0.603555	 0	 -0.991227	 -0.506399	 0.073354	 -0.991227	 -0.409237	 0.1467	 -0.991227	 -0.312071	 0.220041	 -0.991227	 -0.214893	 0.293366	 -0.991227	 -0.1177	 0.366672	 -0.991227	 -0.0204924	 0.439957	 -0.991227	 0.0767333	 0.513219	 -0.991227	 0.173973	 0.586462	 -0.991227	 0.271232	 0.65968	 -0.991227	 0.368507	 0.732877	 -0.991227	 0.4658	 0.806049	 -0.991227	 0.563109	 0.879199	 -0.991227	 0.660433	 0.952331	 -0.991227	 0.757771	 1.02544	 -0.991227	 0.855118	 1.09854	 -0.991227	 0.952476	 1.17163	 -0.991227	 1.04984	 1.2447	 -0.991227	 1.14722	 1.31776	 -0.991227	 1.24461	 1.39081	 -0.991227	 1.34199	 1.46386	 -0.991227	 1.43938	 1.5369	 -0.991227	 1.53678	 1.60993	 -0.991227	 1.63419	 1.68296	 -0.991226	 1.7316	 1.75597	 -0.991211	 1.829	 1.829	 -0.991	 45.7389	 45.7391	 45.7393	 45.7395	 45.7397	 45.7399	 45.7401	 45.7402	 45.7404	 45.7405	 45.7407	 45.7408	 45.7409	 45.741	 45.7411	 45.7412	 45.7412	 45.7413	 45.7414	 45.7414	 45.7414	 45.7415	 45.7415	 45.7415	 45.7416	 
14.5	 -0.603553	 0	 -0.991227	 -0.506384	 0.0733366	 -0.991227	 -0.409214	 0.146673	 -0.991227	 -0.31204	 0.220003	 -0.991227	 -0.214859	 0.293324	 -0.991227	 -0.117669	 0.366632	 -0.991227	 -0.0204651	 0.439923	 -0.991227	 0.0767486	 0.513201	 -0.991227	 0.173978	 0.586458	 -0.991227	 0.27122	 0.659698	 -0.991227	 0.368478	 0.732916	 -0.991227	 0.465753	 0.806112	 -0.991227	 0.563044	 0.879288	 -0.991227	 0.660354	 0.952437	 -0.991227	 0.757678	 1.02557	 -0.991227	 0.855015	 1.09868	 -0.991227	 0.952367	 1.17178	 -0.991227	 1.04973	 1.24485	 -0.991227	 1.14712	 1.3179	 -0.991227	 1.24451	 1.39094	 -0.991227	 1.34191	 1.46398	 -0.991227	 1.43931	 1.537	 -0.991227	 1.53673	 1.61001	 -0.991227	 1.63415	 1.68301	 -0.991226	 1.73158	 1.756	 -0.991211	 1.829	 1.829	 -0.991	 45.7359	 45.736	 45.7361	 45.7362	 45.7363	 45.7364	 45.7365	 45.7366	 45.7367	 45.7368	 45.7369	 45.737	 45.7371	 45.7372	 45.7373	 45.7373	 45.7374	 45.7375	 45.7376	 45.7376	 45.7377	 45.7377	 45.7378	 45.7378	 45.7379	 
14.6	 -0.603543	 0	 -0.991227	 -0.506295	 0.073231	 -0.991227	 -0.409049	 0.146466	 -0.991227	 -0.311804	 0.219701	 -0.991227	 -0.21456	 0.292938	 -0.991227	 -0.117317	 0.366176	 -0.991227	 -0.0200731	 0.439413	 -0.991227	 0.077171	 0.512649	 -0.991227	 0.174419	 0.585881	 -0.991227	 0.27167	 0.659108	 -0.991227	 0.368925	 0.73233	 -0.991227	 0.466187	 0.805543	 -0.991227	 0.563462	 0.878739	 -0.991227	 0.660746	 0.951923	 -0.991227	 0.758039	 1.02509	 -0.991227	 0.855346	 1.09825	 -0.991227	 0.952663	 1.17139	 -0.991227	 1.05	 1.2445	 -0.991227	 1.14735	 1.3176	 -0.991227	 1.2447	 1.39069	 -0.991227	 1.34207	 1.46376	 -0.991227	 1.43944	 1.53682	 -0.991227	 1.53683	 1.60988	 -0.991227	 1.63422	 1.68292	 -0.991226	 1.73161	 1.75596	 -0.991211	 1.829	 1.829	 -0.991	 45.7135	 45.7135	 45.7136	 45.7136	 45.7136	 45.7136	 45.7136	 45.7136	 45.7137	 45.7137	 45.7137	 45.7137	 45.7137	 45.7137	 45.7138	 45.7138	 45.7138	 45.7138	 45.7138	 45.7138	 45.7138	 45.7138	 45.7139	 45.7139	 45.7139	 
14.7	 -0.603534	 0	 -0.991227	 -0.506216	 0.073138	 -0.991227	 -0.408896	 0.146272	 -0.991227	 -0.311578	 0.21941	 -0.991227	 -0.214259	 0.292548	 -0.991227	 -0.116943	 0.365688	 -0.991227	 -0.0196328	 0.438836	 -0.991227	 0.0776789	 0.511982	 -0.991227	 0.174986	 0.585135	 -0.991227	 0.272287	 0.658295	 -0.991227	 0.369584	 0.731461	 -0.991227	 0.46688	 0.804629	 -0.991227	 0.564172	 0.8778	 -0.991227	 0.661464	 0.950973	 -0.991227	 0.758753	 1.02415	 -0.991227	 0.856035	 1.09734	 -0.991227	 0.953324	 1.17051	 -0.991227	 1.05061	 1.24369	 -0.991227	 1.1479	 1.31687	 -0.991227	 1.24519	 1.39004	 -0.991227	 1.34248	 1.46322	 -0.991227	 1.43978	 1.53638	 -0.991227	 1.53708	 1.60954	 -0.991227	 1.63439	 1.6827	 -0.991226	 1.73169	 1.75585	 -0.991211	 1.829	 1.829	 -0.991	 45.6939	 45.6939	 45.694	 45.694	 45.694	 45.694	 45.694	 45.694	 45.694	 45.694	 45.6939	 45.6939	 45.6939	 45.6939	 45.6939	 45.6939	 45.6939	 45.6939	 45.6939	 45.6939	 45.6939	 45.6939	 45.6939	 45.6939	 45.694	 
14.8	 -0.603525	 0	 -0.991227	 -0.506148	 0.0730588	 -0.991227	 -0.408771	 0.146117	 -0.991227	 -0.31139	 0.219171	 -0.991227	 -0.214016	 0.292235	 -0.991227	 -0.116648	 0.365305	 -0.991227	 -0.0192779	 0.438373	 -0.991227	 0.0780879	 0.511447	 -0.991227	 0.175449	 0.584528	 -0.991227	 0.272804	 0.657616	 -0.991227	 0.370148	 0.730719	 -0.991227	 0.467486	 0.80383	 -0.991227	 0.564815	 0.876953	 -0.991227	 0.662127	 0.950098	 -0.991227	 0.759427	 1.02326	 -0.991227	 0.856716	 1.09644	 -0.991227	 0.953991	 1.16963	 -0.991227	 1.05126	 1.24284	 -0.991227	 1.14851	 1.31606	 -0.991227	 1.24575	 1.3893	 -0.991227	 1.34298	 1.46256	 -0.991227	 1.4402	 1.53583	 -0.991227	 1.53741	 1.60911	 -0.991227	 1.63461	 1.6824	 -0.991226	 1.73181	 1.7557	 -0.991211	 1.829	 1.829	 -0.991	 45.6796	 45.6795	 45.6793	 45.6792	 45.6791	 45.679	 45.6789	 45.6787	 45.6786	 45.6785	 45.6784	 45.6783	 45.6782	 45.6782	 45.6781	 45.678	 45.678	 45.6779	 45.6779	 45.6778	 45.6778	 45.6778	 45.6778	 45.6778	 45.6778	 
14.9	 -0.603519	 0	 -0.991227	 -0.506104	 0.0730078	 -0.991227	 -0.408684	 0.14601	 -0.991227	 -0.311269	 0.219017	 -0.991227	 -0.213858	 0.292031	 -0.991227	 -0.116455	 0.365055	 -0.991227	 -0.0190599	 0.43809	 -0.991227	 0.0783301	 0.511131	 -0.991227	 0.175711	 0.584184	 -0.991227	 0.273075	 0.657261	 -0.991227	 0.370433	 0.730345	 -0.991227	 0.467778	 0.803446	 -0.991227	 0.565109	 0.876566	 -0.991227	 0.66243	 0.949699	 -0.991227	 0.759732	 1.02286	 -0.991227	 0.85702	 1.09603	 -0.991227	 0.954291	 1.16923	 -0.991227	 1.05154	 1.24246	 -0.991227	 1.14878	 1.31571	 -0.991227	 1.24599	 1.38899	 -0.991227	 1.34319	 1.46229	 -0.991227	 1.44036	 1.53561	 -0.991227	 1.53753	 1.60894	 -0.991227	 1.6347	 1.68229	 -0.991226	 1.73185	 1.75564	 -0.991211	 1.829	 1.829	 -0.991	 45.6708	 45.6707	 45.6706	 45.6704	 45.6703	 45.6702	 45.67	 45.6699	 45.6697	 45.6696	 45.6694	 45.6693	 45.6691	 45.669	 45.6689	 45.6687	 45.6686	 45.6685	 45.6684	 45.6683	 45.6683	 45.6682	 45.6682	 45.6682	 45.6682	 
15	 -0.603519	 0	 -0.991227	 -0.506104	 0.0730076	 -0.991227	 -0.408691	 0.146018	 -0.991227	 -0.311281	 0.219032	 -0.991227	 -0.213876	 0.292055	 -0.991227	 -0.116482	 0.36509	 -0.991227	 -0.0190941	 0.438134	 -0.991227	 0.0782832	 0.511192	 -0.991227	 0.17565	 0.584264	 -0.991227	 0.273007	 0.65735	 -0.991227	 0.370345	 0.730461	 -0.991227	 0.467669	 0.80359	 -0.991227	 0.564979	 0.876738	 -0.991227	 0.662271	 0.949909	 -0.991227	 0.759548	 1.0231	 -0.991227	 0.85681	 1.09631	 -0.991227	 0.954059	 1.16954	 -0.991227	 1.0513	 1.24278	 -0.991227	 1.14853	 1.31604	 -0.991227	 1.24575	 1.3893	 -0.991227	 1.34297	 1.46257	 -0.991227	 1.44019	 1.53584	 -0.991227	 1.53739	 1.60913	 -0.991227	 1.6346	 1.68242	 -0.991226	 1.7318	 1.7557	 -0.991211	 1.829	 1.829	 -0.991	 45.6697	 45.6696	 45.6695	 45.6694	 45.6693	 45.6692	 45.6691	 45.669	 45.6689	 45.6688	 45.6687	 45.6686	 45.6686	 45.6685	 45.6685	 45.6684	 45.6684	 45.6683	 45.6683	 45.6683	 45.6683	 45.6683	 45.6683	 45.6683	 45.6683	 
15.1	 -0.603529	 0	 -0.991227	 -0.50617	 0.0730841	 -0.991227	 -0.408815	 0.146172	 -0.991227	 -0.311462	 0.219263	 -0.991227	 -0.214113	 0.292359	 -0.991227	 -0.116768	 0.365461	 -0.991227	 -0.0194346	 0.438578	 -0.991227	 0.0778926	 0.511703	 -0.991227	 0.175211	 0.58484	 -0.991227	 0.272521	 0.657989	 -0.991227	 0.36982	 0.731152	 -0.991227	 0.46711	 0.804326	 -0.991227	 0.564395	 0.877508	 -0.991227	 0.661679	 0.950691	 -0.991227	 0.75896	 1.02388	 -0.991227	 0.856233	 1.09708	 -0.991227	 0.953506	 1.17027	 -0.991227	 1.05078	 1.24347	 -0.991227	 1.14805	 1.31667	 -0.991227	 1.24532	 1.38987	 -0.991227	 1.3426	 1.46307	 -0.991227	 1.43987	 1.53626	 -0.991227	 1.53715	 1.60945	 -0.991227	 1.63443	 1.68264	 -0.991226	 1.73171	 1.75582	 -0.991211	 1.829	 1.829	 -0.991	 45.6831	 45.6832	 45.6832	 45.6832	 45.6832	 45.6832	 45.6832	 45.6832	 45.6833	 45.6833	 45.6833	 45.6833	 45.6833	 45.6834	 45.6834	 45.6834	 45.6834	 45.6834	 45.6835	 45.6835	 45.6835	 45.6835	 45.6835	 45.6835	 45.6836	 
